Normalized_ID,Raw_Term,Official_Term_Name,Status,Is_Valid_ID,Cleaned_Term_Used,Frequency_Count,Model,Ontology_Match_Check,Suggested_Error_Type,MANUAL_Is_Real_Term,MANUAL_Present_In_Note,MANUAL_Error_Type,MANUAL_Present_In_Note_Evidence,MANUAL_Present_In_Note_Support
HP:0002925,Increased circulating thyroid stimulating hormone level,Elevated circulating thyroid-stimulating hormone concentration,Name Mismatch,TRUE,Increased circulating thyroid stimulating hormone level,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,TSH: 12.5 mIU/L (1.7–9.1 mIU/L) – Elevated,inferred
HP:0002925,Increased circulating thyroid-stimulating hormone concentration,Elevated circulating thyroid-stimulating hormone concentration,Name Mismatch,TRUE,Increased circulating thyroid-stimulating hormone concentration,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,TSH: 12.5 mIU/L (1.7–9.1 mIU/L) – Elevated,inferred
HP:0002925,Increased circulating thyroid-stimulating hormone level,Elevated circulating thyroid-stimulating hormone concentration,Name Mismatch,TRUE,Increased circulating thyroid-stimulating hormone level,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,Thyroid Function Tests:  TSH: 12.5 mIU/L (1.7–9.1 mIU/L) – Elevated,direct
HP:0002194,Delayed gross motor development,Delayed gross motor development,Exact Match,TRUE,Delayed gross motor development,8,sim3,TRUE,None,TRUE,TRUE,0,Neurologic: No seizures or abnormal movements. Delayed motor milestones (not sitting independently).,direct
HP:0000474,Increased nuchal translucency,Thickened nuchal skin fold,Name Mismatch,TRUE,Increased nuchal translucency,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0010883,Increased nuchal translucency,Aortic valve atresia,Name Mismatch,TRUE,Increased nuchal translucency,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0002090,Increased nuchal translucency,Pneumonia,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0002019,Increased nuchal translucency,Constipation,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0002001,Increased nuchal translucency,,Invalid ID,FALSE,Increased nuchal translucency,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0001888,Increased nuchal translucency,Decreased total lymphocyte count,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0001880,Increased nuchal translucency,Increased total eosinophil count,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0002101,Increased nuchal translucency,Abnormal lung lobation,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0010955,Increased nuchal translucency,Dilatation of the bladder,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0010976,Increased nuchal translucency,Decreased total B cell count,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0010986,Increased nuchal translucency,,Invalid ID,FALSE,Increased nuchal translucency,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0010991,Increased nuchal translucency,Abnormal morphology of the abdominal musculature,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0012176,Increased nuchal translucency,Abnormal natural killer cell morphology,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0012211,Increased nuchal translucency,Abnormal renal physiology,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0012213,Increased nuchal translucency,Decreased glomerular filtration rate,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0000362,Increased nuchal translucency,Otosclerosis,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0000363,Increased nuchal translucency,Abnormal earlobe morphology,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0000297,Increased nuchal translucency,Facial hypotonia,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0000269,Increased nuchal translucency,Prominent occiput,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0000242,Increased nuchal translucency,Parietal bossing,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0000957,Increased nuchal translucency,Cafe-au-lait spot,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0000473,Increased nuchal translucency,Torticollis,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0000475,Increased nuchal translucency,Broad neck,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0000476,Increased nuchal translucency,Cystic hygroma,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0000477,Increased nuchal translucency,,Invalid ID,FALSE,Increased nuchal translucency,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0000478,Increased nuchal translucency,Abnormality of the eye,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0000466,Increased nuchal translucency,Limited neck range of motion,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0000572,Increased nuchal translucency,Visual loss,Name Mismatch,TRUE,Increased nuchal translucency,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0002194,Gross motor delay,Delayed gross motor development,Synonym,TRUE,Gross motor delay,2,sim3,TRUE,None,TRUE,TRUE,0,Neurologic: No seizures or abnormal movements. Delayed motor milestones (not sitting independently).,direct
HP:0002474,Expressive language delay,Expressive language delay,Exact Match,TRUE,Expressive language delay,1,sim3,TRUE,None,TRUE,TRUE,0,She smiles responsively and babbles but has no clear words.,direct
HP:0002474,"Expressive language delay (Direct, specific instance of GDD)",Expressive language delay,Exact Match,TRUE,Expressive language delay,1,sim3,TRUE,None,TRUE,TRUE,0,She smiles responsively and babbles but has no clear words.,direct
HP:0000474,Increased nuchal translucency on prenatal ultrasound,Thickened nuchal skin fold,Name Mismatch,TRUE,Increased nuchal translucency on prenatal ultrasound,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Prenatal ultrasound showed increased nuchal translucency, prompting amniocentesis, which confirmed trisomy 21.",direct
HP:0001249,"Intellectual disability (anticipated, explicitly counseled as part of patient’s condition)",Intellectual disability,Exact Match,TRUE,Intellectual disability,1,sim3,TRUE,None,TRUE,FALSE,0,,
HP:0000218,"is ""Brachycephaly""",High palate,Name Mismatch,TRUE,"is ""Brachycephaly""",1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0002643,Neonatal respiratory distress,Neonatal respiratory distress,Exact Match,TRUE,Neonatal respiratory distress,7,sim3,TRUE,None,TRUE,TRUE,0,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0001263,"is indeed ""Developmental delay""",Global developmental delay,Name Mismatch,TRUE,"is indeed ""Developmental delay""",1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Diagnosis: Down syndrome (trisomy 21), confirmed by karyotype; hypotonia, developmental delay",direct
HP:0002716,Karyotype abnormality,Lymphadenopathy,Name Mismatch,TRUE,Karyotype abnormality,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Genetic Tests: Karyotype (performed postnatally): 47,XX,+21 (trisomy 21), no mosaicism",direct
HP:0002643,Neonatal respiratory distress (Direct),Neonatal respiratory distress,Exact Match,TRUE,Neonatal respiratory distress,1,sim3,TRUE,None,TRUE,TRUE,0,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0002643,"Neonatal respiratory distress (Direct, from Hx)",Neonatal respiratory distress,Exact Match,TRUE,Neonatal respiratory distress,1,sim3,TRUE,None,TRUE,TRUE,0,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0000366,Low-set ears ? Small ears - let's decide.,Abnormality of the nose,Name Mismatch,TRUE,Low-set ears ? Small ears - let's decide.,1,sim3,FALSE,Check Mapping,FALSE,FALSE,2,,
HP:0000369,"Low-set, posteriorly rotated ear",Low-set ears,Name Mismatch,TRUE,"Low-set, posteriorly rotated ear",1,sim3,FALSE,Check Mapping,FALSE,FALSE,3,,
HP:0000366,"Low-set, posteriorly rotated ears",Abnormality of the nose,Name Mismatch,TRUE,"Low-set, posteriorly rotated ears",1,sim3,FALSE,Check Mapping,FALSE,FALSE,2,,
HP:0000316,"Low-set, posteriorly rotated ears",Hypertelorism,Name Mismatch,TRUE,"Low-set, posteriorly rotated ears",1,sim3,FALSE,Check Mapping,FALSE,FALSE,2,,
HP:0002643,Neonatal respiratory distress (Directly stated history),Neonatal respiratory distress,Exact Match,TRUE,Neonatal respiratory distress,1,sim3,TRUE,None,TRUE,TRUE,0,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0000210,Macroglossia,,Invalid ID,FALSE,Macroglossia,1,sim3,FALSE,Invalid ID,FALSE,FALSE,1,,
HP:0000182,Macroglossia,Movement abnormality of the tongue,Name Mismatch,TRUE,Macroglossia,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000179,Macroglossia,Thick lower lip vermilion,Name Mismatch,TRUE,Macroglossia,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000180,Macroglossia,Lobulated tongue,Name Mismatch,TRUE,Macroglossia,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000220,Macroglossia,Velopharyngeal insufficiency,Name Mismatch,TRUE,Macroglossia,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000221,Macroglossia,Furrowed tongue,Name Mismatch,TRUE,Macroglossia,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000222,Macroglossia,Gingival hyperkeratosis,Name Mismatch,TRUE,Macroglossia,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000400,Macrotia,Macrotia,Exact Match,TRUE,Macrotia,1,sim3,TRUE,None,TRUE,FALSE,3,,
HP:0000049,Microcephaly,Shawl scrotum,Name Mismatch,TRUE,Microcephaly,1,sim3,FALSE,Check Mapping,FALSE,FALSE,2,,
HP:0000316,Microcephaly,Hypertelorism,Name Mismatch,TRUE,Microcephaly,1,sim3,FALSE,Check Mapping,FALSE,FALSE,2,,
HP:0000252,Microcephaly,Microcephaly,Exact Match,TRUE,Microcephaly,1,sim3,TRUE,None,TRUE,FALSE,3,,
HP:0000365,Microear,Hearing impairment,Name Mismatch,TRUE,Microear,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0002705,"High, narrow palate","High, narrow palate",Exact Match,TRUE,"High, narrow palate",2,sim3,TRUE,None,TRUE,TRUE,0,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000365,Microtia,Hearing impairment,Name Mismatch,TRUE,Microtia,2,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000362,Microtia,Otosclerosis,Name Mismatch,TRUE,Microtia,2,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000368,Microtia,"obsolete Low-set, posteriorly rotated ears",Name Mismatch,TRUE,Microtia,2,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000348,Microtia,High forehead,Name Mismatch,TRUE,Microtia,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000349,Microtia,Widow's peak,Name Mismatch,TRUE,Microtia,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000353,Microtia,,Invalid ID,FALSE,Microtia,1,sim3,FALSE,Invalid ID,FALSE,FALSE,1,,
HP:0000370,Microtia,Abnormality of the middle ear,Name Mismatch,TRUE,Microtia,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000327,Microtia,Hypoplasia of the maxilla,Name Mismatch,TRUE,Microtia,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000316,Microtia,Hypertelorism,Name Mismatch,TRUE,Microtia,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000377,Microtia,Abnormal pinna morphology,Name Mismatch,TRUE,Microtia,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000414,Microtia,Bulbous nose,Name Mismatch,TRUE,Microtia,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000378,Microtia,Cupped ear,Name Mismatch,TRUE,Microtia,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000401,Microtia,,Invalid ID,FALSE,Microtia,1,sim3,FALSE,Invalid ID,FALSE,FALSE,1,,
HP:0002925,Elevated circulating thyroid-stimulating hormone concentration,Elevated circulating thyroid-stimulating hormone concentration,Exact Match,TRUE,Elevated circulating thyroid-stimulating hormone concentration,2,sim3,TRUE,None,TRUE,TRUE,0,TSH: 12.5 mIU/L (1.7–9.1 mIU/L) – Elevated,direct
HP:0004209,Clinodactyly of the 5th finger,Clinodactyly of the 5th finger,Exact Match,TRUE,Clinodactyly of the 5th finger,9,sim3,TRUE,None,TRUE,TRUE,0,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0004209,"Clinodactyly of the 5th finger - Yes, ""clinodactyly of fifth fingers"" from exam.",Clinodactyly of the 5th finger,Name Mismatch,TRUE,"Clinodactyly of the 5th finger - Yes, ""clinodactyly of fifth fingers"" from exam.",1,sim3,FALSE,Check Mapping,FALSE,FALSE,0,,direct
HP:0004209,Clinodactyly of the 5th finger (Direct),Clinodactyly of the 5th finger,Exact Match,TRUE,Clinodactyly of the 5th finger,1,sim3,TRUE,None,TRUE,TRUE,0,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0004209,Clinodactyly of the 5th finger (Directly stated),Clinodactyly of the 5th finger,Exact Match,TRUE,Clinodactyly of the 5th finger,1,sim3,TRUE,None,TRUE,TRUE,0,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0011267,Microtic auricle,"Microtia, third degree",Name Mismatch,TRUE,Microtic auricle,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,small ears,direct
HP:0040196,Mild microcephaly,Mild microcephaly,Exact Match,TRUE,Mild microcephaly,1,sim3,TRUE,None,TRUE,FALSE,3,,
HP:0004209,Fifth finger clinodactyly,Clinodactyly of the 5th finger,Synonym,TRUE,Fifth finger clinodactyly,2,sim3,TRUE,None,TRUE,TRUE,0,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0002058,Motor delay,Myopathic facies,Name Mismatch,TRUE,Motor delay,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,Problem List: - Down syndrome (trisomy 21) - Generalized hypotonia - Developmental delay (motor and speech),direct
HP:0001270,"Motor delay - Yes, ""not sitting independently"".",Motor delay,Name Mismatch,TRUE,"Motor delay - Yes, ""not sitting independently"".",1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Parents report Emily has hypotonia, noted since birth, and is not yet sitting independently.",direct
HP:0005280,Depressed nasal bridge,Depressed nasal bridge,Exact Match,TRUE,Depressed nasal bridge,9,sim3,TRUE,None,TRUE,TRUE,0,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0005280,"Depressed nasal bridge - Yes, ""flat nasal bridge"" from exam.",Depressed nasal bridge,Name Mismatch,TRUE,"Depressed nasal bridge - Yes, ""flat nasal bridge"" from exam.",1,sim3,FALSE,Check Mapping,FALSE,FALSE,0,,direct
HP:0005280,"Depressed nasal bridge (Direct - for ""flat nasal bridge"")",Depressed nasal bridge,Exact Match,TRUE,Depressed nasal bridge,1,sim3,TRUE,None,TRUE,TRUE,0,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0005280,"Depressed nasal bridge (Direct, from ""flat nasal bridge"")",Depressed nasal bridge,Exact Match,TRUE,Depressed nasal bridge,1,sim3,TRUE,None,TRUE,TRUE,0,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0005280,"Depressed nasal bridge (Directly stated as ""flat nasal bridge"")",Depressed nasal bridge,Exact Match,TRUE,Depressed nasal bridge,1,sim3,TRUE,None,TRUE,TRUE,0,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0005280,Depressed nasal bridge (flat nasal bridge),Depressed nasal bridge,Exact Match,TRUE,Depressed nasal bridge,1,sim3,TRUE,None,TRUE,TRUE,0,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0001290,Muscular hypotonia,Generalized hypotonia,Name Mismatch,TRUE,Muscular hypotonia,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,Musculoskeletal: Generalized hypotonia.,direct
HP:0005280,Flat nasal bridge,Depressed nasal bridge,Synonym,TRUE,Flat nasal bridge,2,sim3,TRUE,None,TRUE,TRUE,0,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0002022,Neonatal feeding difficulties,,Invalid ID,FALSE,Neonatal feeding difficulties,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0008872,Neonatal feeding difficulties,Feeding difficulties in infancy,Name Mismatch,TRUE,Neonatal feeding difficulties,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0014887,Neonatal feeding difficulties,,Invalid ID,FALSE,Neonatal feeding difficulties,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0011460,Neonatal feeding difficulties,Embryonal onset,Name Mismatch,TRUE,Neonatal feeding difficulties,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0011965,Neonatal feeding difficulties,Abnormal circulating citrulline concentration,Name Mismatch,TRUE,Neonatal feeding difficulties,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0011968,Neonatal feeding difficulties,Feeding difficulties,Name Mismatch,TRUE,Neonatal feeding difficulties,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0007598,Bilateral single transverse palmar creases,Bilateral single transverse palmar creases,Exact Match,TRUE,Bilateral single transverse palmar creases,4,sim3,TRUE,None,TRUE,TRUE,0,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0001876,Neonatal intensive care unit admission,Pancytopenia,Name Mismatch,TRUE,Neonatal intensive care unit admission,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0011462,Neonatal intensive care unit admission,Young adult onset,Name Mismatch,TRUE,Neonatal intensive care unit admission,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0003809,Neonatal intensive care unit admission,Reduced intrathoracic adipose tissue,Name Mismatch,TRUE,Neonatal intensive care unit admission,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0007598,Bilateral single transverse palmar creases (Direct),Bilateral single transverse palmar creases,Exact Match,TRUE,Bilateral single transverse palmar creases,1,sim3,TRUE,None,TRUE,TRUE,0,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0002644,Neonatal respiratory distress,Abnormal pelvic girdle bone morphology,Name Mismatch,TRUE,Neonatal respiratory distress,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0002130,Neonatal respiratory distress,,Invalid ID,FALSE,Neonatal respiratory distress,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0002119,Neonatal respiratory distress,Ventriculomegaly,Name Mismatch,TRUE,Neonatal respiratory distress,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0002643,"Neonatal respiratory distress - Yes, from Hx.",Neonatal respiratory distress,Name Mismatch,TRUE,"Neonatal respiratory distress - Yes, from Hx.",1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She required 5 days in the NICU for mild respiratory distress and feeding support.,direct
HP:0007598,"Bilateral single transverse palmar creases (Direct, more specific)",Bilateral single transverse palmar creases,Exact Match,TRUE,Bilateral single transverse palmar creases,1,sim3,TRUE,None,TRUE,TRUE,0,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0008551,Microtia,Microtia,Exact Match,TRUE,Microtia,7,sim3,TRUE,None,TRUE,FALSE,0,,dirrect
HP:0008551,"Microtia - Yes, ""small ears"" from exam.",Microtia,Name Mismatch,TRUE,"Microtia - Yes, ""small ears"" from exam.",1,sim3,FALSE,Check Mapping,FALSE,FALSE,0,,direct
HP:0008853,Poor weight gain,,Invalid ID,FALSE,Poor weight gain,2,sim3,FALSE,Invalid ID,FALSE,FALSE,1,,
HP:0004325,Poor weight gain,Decreased body weight,Name Mismatch,TRUE,Poor weight gain,2,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0004373,Poor weight gain,Focal dystonia,Name Mismatch,TRUE,Poor weight gain,2,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0004374,Poor weight gain,Hemiplegia/hemiparesis,Name Mismatch,TRUE,Poor weight gain,2,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0001531,Poor weight gain,Failure to thrive in infancy,Name Mismatch,TRUE,Poor weight gain,2,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0008551,"Microtia (Direct - for ""small ears"")",Microtia,Exact Match,TRUE,Microtia,1,sim3,TRUE,None,TRUE,FALSE,0,,direct
HP:0004395,Poor weight gain,Malnutrition,Name Mismatch,TRUE,Poor weight gain,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0004396,Poor weight gain,Poor appetite,Name Mismatch,TRUE,Poor weight gain,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0004370,Poor weight gain,Abnormality of temperature regulation,Name Mismatch,TRUE,Poor weight gain,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0008853,"Poor weight gain (Direct - ""occasional slow weight gain"") -> Re-evaluating. Let me search again. `search_hpo_terms(""Slow weight gain"")`. Let's use ""Poor weight gain"" as the closest equivalent. HPO does not have ""slow weight gain"". OK.",,Invalid ID,FALSE,"Poor weight gain -> Re-evaluating. Let me search again. `search_hpo_terms`. Let's use ""Poor weight gain"" as the closest equivalent. HPO does not have ""slow weight gain"". OK.",1,sim3,FALSE,Invalid ID,FALSE,FALSE,1,,
HP:0004373,"Poor weight gain (Directly stated as ""occasional slow weight gain"")",Focal dystonia,Name Mismatch,TRUE,Poor weight gain,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0008551,"Microtia (for ""small ears"")",Microtia,Exact Match,TRUE,Microtia,1,sim3,TRUE,None,TRUE,FALSE,0,,direct
HP:0008551,Microtia (small ears),Microtia,Exact Match,TRUE,Microtia,1,sim3,TRUE,None,TRUE,FALSE,0,,direct
